StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q4,Q5_1,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_DO_1,Q8_DO_2,Q8_DO_3,Q8_DO_4,Q8_DO_5,Q8_DO_6,Q8_DO_7,Q8_DO_8,Q8_DO_9,Q8_DO_10,Q8_DO_11,Q8_DO_12,Q8_DO_13,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_DO_1,Q10_DO_2,Q10_DO_3,Q10_DO_4,Q10_DO_5,Q10_DO_6,Q10_DO_7,Q10_DO_8,Q10_DO_9,Q10_DO_10,Q10_DO_11,Q10_DO_12,Q10_DO_13,Q11,Q12_1_1,Q12_1_2,Q12_1_3,Q12_2_1,Q12_2_2,Q12_2_3,Q12_3_1,Q12_3_2,Q12_3_3,Q12_4_1,Q12_4_2,Q12_4_3,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_DO_1,Q17_DO_2,Q17_DO_3,Q17_DO_4,Q17_DO_5,Q17_DO_6,Q17_DO_7,Q17_DO_8,Q17_DO_9,Q17_DO_10,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_DO_1,Q22_DO_2,Q22_DO_3,Q22_DO_4,Q22_DO_5,Q22_DO_6,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_DO_1,Q23_DO_2,Q23_DO_3,Q23_DO_4,Q23_DO_5,Q23_DO_6,Q24_1,Q24_2,Q25_1,Q25_2,Q26_1,Q27_1,Q28_1,Q29_1,Q29_2,Q29_3,Q29_4,Q29_DO_1,Q29_DO_2,Q29_DO_3,Q29_DO_4,Q30_1,Q30_2,Q30_3,Q30_4,Q30_DO_1,Q30_DO_2,Q30_DO_3,Q30_DO_4,Q31_1,Q32_1,Q33_1,Q34_1,Q34_2,Q34_3,Q34_4,Q34_DO_1,Q34_DO_2,Q34_DO_3,Q34_DO_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_DO_1,Q35_DO_2,Q35_DO_3,Q35_DO_4,Q36_1,Q36_2,Q36_3,Q37_1,Q37_2,Q37_3,Q37_4,Q37_DO_1,Q37_DO_2,Q37_DO_3,Q37_DO_4,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q38_9,Q38_10,Q38_11,Q39_1,Q40_1,Q41,Q42_1,Q42_2,Q42_3,Q42_4,Q42_5,Q42_6,Q42_7,Q42_8,Q42_9,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q44_1,Q44_2,Q44_3,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46_1,Q47_1,Q48_1,Q48_2,Q48_3,Q48_4,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q53,Q54,Q54_8_TEXT,Q55,Q56_1,Q56_2,Q56_3,Q56_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q58,FL_23_DO_FTswithnothreat,FL_23_DO_FTswithStatusThreat,EizoNormBreaker_DO_Q16,EizoNormBreaker_DO_Q15,HeherHousing_DO_Q18,HeherHousing_DO_Q21,HeherHousing_DO_Q20,HeherHousing_DO_Q19,SexualAssaultExperiment_DO_Q23,SexualAssaultExperiment_DO_Q22,SexualAssaultScenarios_DO_Q25,SexualAssaultScenarios_DO_Q24,Hanora-Democrats_DO_Q28,Hanora-Democrats_DO_Q26,Hanora-Democrats_DO_Q27,Hanora-Dem-Followup_DO_Q30,Hanora-Dem-Followup_DO_Q29,HanoraExperiment_DO_Q33,HanoraExperiment_DO_Q32,HanoraExperiment_DO_Q31,Hanora-Rep-Followup_DO_Q35,Hanora-Rep-Followup_DO_Q34
11/5/2018 21:05,11/5/2018 21:16,100,684,1,11/5/2018 21:16,R_vohLgbSh0IHlznX,1,1,5,3,62,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,2,3,11,32,5,79,5,20,7,4,7,4,11,12,8,6,1,2,13,5,10,3,9,4,,,,,,,,,,,,,3,2,2,1,2,1,2,,3,2,5,2,3,2,5,3,3,3,4,5,4,9,10,8,3,1,2,6,7,,53,,,,,,,,,,,,,,,1,1,5,5,0,0,4,5,6,3,1,2,,,3,3,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,2,2,4,4,2,4,3,1,5,5,5,1,1,1,1,3,2,4,1,,,,,,,,1,1,1,1,3,6,2,5,2,6,11,1,2,0,0,1,,,,,,,,,,,,,1,2,2,2,2,70,3.4,16,18,9,87,2,3,,,,1,,3,3,,2,7,7,7,7,,,1,,,,1,,1,1,,,,,1,1,,1,,,,,,,,,1,1,
11/5/2018 21:09,11/5/2018 21:19,100,560,1,11/5/2018 21:19,R_1i3Yx51CSjAs2wA,1,3,3,2,60,1,2,4,2,51,4,4,19,84,11,29,48,68,3,68,7,13,3,8,6,5,12,1,2,10,9,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,1,,,,,,2,2,2,2,2,1,2,,3,2,1,1,3,2,5,3,5,4,2,5,7,2,9,3,1,8,10,6,4,,,,72,3,1,3,10,10,5,6,5,4,3,1,2,,,,,,,,,,,,,1,1,,,,21,,,,,,,,,,3,3,1,3,4,1,3,2,,,,,,,,,,,,,,,,,,,,4,4,4,2,2,5,5,4,2,1,3,,,,1,,,,,,,,2,1,2,6,1,4,2,0,1,1,0,2,,,,,,,,,,,,,2,2,1,1,1,96,3.6,62,78,56,77,2,3,1,,,,,3,3,,2,6,6,5,6,1,,,1,,,2,1,,1,,,1,,,,1,,1,,,1,1,,,,,,
11/5/2018 21:10,11/5/2018 21:20,100,577,1,11/5/2018 21:20,R_1k2evIeeSSfzbI0,1,1,2,1,71,2,1,100,100,0,72,0,0,0,100,0,0,0,97,0,6,12,2,11,7,9,8,3,13,5,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,,,1,1,,,,,1,,4,1,2,2,2,1,1,5,,1,1,2,1,3,1,2,4,1,5,9,1,8,6,4,3,7,2,10,5,,,3,,,,,,,,,,,,,,0,0,0,0,0,0,6,1,2,5,3,4,,,4,5,,,,,,,,,,,,,,,,,,,,3,,,5,5,1,5,3,4,1,2,,,,,,,,,2,2,3,4,1,1,7,2,1,3,4,1,,,,,1,,,,,,4,7,3,7,1,4,3,1,0,4,0,3,,,,,,,,,,,,,1,1,1,1,1,6,3.5,100,100,100,100,1,1,1,,,,,5,7,,4,,,,,1,,,,,,1,1,,,1,,,1,,1,,1,,,,,,,,,1,,1
11/4/2018 22:31,11/5/2018 21:23,100,82337,1,11/5/2018 21:23,R_vwe43w9zNJoNGYp,1,2,5,3,54,4,2,51,51,43,51,50,53,49,45,48,56,57,50,60,5,4,7,13,12,3,6,9,8,2,10,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,1,,,1,,,1,,,4,2,2,2,2,2,2,,3,3,3,3,3,3,3,3,3,3,3,7,6,3,4,10,2,1,8,5,9,49,,,,,,,,,,,,,,,,5,5,5,5,5,5,2,3,6,1,4,5,,,3,3,49,,,3,3,3,3,4,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,4,4,4,1,4,2,3,,,,,,,,,,1,1,3,4,3,9,2,3,2,1,1,5,6,3,1,,,1,,,,,,70,20,10,2,2,2,2,2,50,1.5,,,,,1,1,,,,1,,3,4,,4,3,3,2,3,,,,,,1,1,1,,1,,1,,,,1,,1,,,1,,,1,,,,,
11/5/2018 21:13,11/5/2018 21:24,100,623,1,11/5/2018 21:24,R_2QGKPpye2jevnrb,1,3,2,2,87,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,46,25,50,68,95,51,73,48,76,24,81,7,3,13,11,8,6,10,1,4,9,5,12,2,3,1,,1,1,,1,1,,1,1,,1,3,2,2,1,1,1,2,3,,1,1,1,1,3,5,4,5,2,3,10,4,2,3,5,6,9,8,1,7,,81,,,,,,,,,,,,,,,2,10,10,10,10,10,6,1,5,3,2,4,3,3,,,,,9,,,,,,,,,3,4,2,3,2,1,3,4,,,,,,,,,,,,,,,,,,,,4,3,2,2,1,6,7,2,4,3,1,,,,1,1,,,,,,,3,3,1,7,2,4,3,1,,4,1,2,,,,,,,1,,1,20,74,15,1,2,2,1,2,91,3.2,65,78,78,80,1,1,,1,,,,2,2,,1,,,,,,1,,,,,1,,1,,1,,,,1,1,,,1,1,,,1,,,,,,
11/5/2018 21:10,11/5/2018 21:24,100,842,1,11/5/2018 21:24,R_1EZG4d9VNg6Y1mv,1,3,2,1,44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,15,43,26,70,24,0,0,,,55,5,6,2,1,3,13,11,7,12,4,9,10,8,3,,,,,,,1,,,1,,,2,2,2,2,2,1,2,,2,1,1,2,2,2,5,3,4,3,4,7,6,5,8,2,4,3,10,9,1,,,50,,0,10,6,10,10,10,6,4,3,5,2,1,,,,,,,,,,,,,2,2,,,,,,3,3,2,3,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,2,6,4,4,3,1,2,,,,,,1,,,,,1,3,5,2,6,3,4,4,2,2,4,,6,,,,,,,,,,,,,1,1,1,1,2,87,3.1,100,,100,,2,1,1,,,,,4,3,,3,1,1,1,1,1,,,,,,2,,1,1,,,,1,,,1,,1,,1,,,1,,,,,
11/5/2018 21:16,11/5/2018 21:29,100,807,1,11/5/2018 21:29,R_DT5F5V2F3zWy47L,1,3,1,1,72,1,2,2,0,68,7,55,67,95,28,57,61,7,54,80,1,6,11,12,7,3,2,4,10,13,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,,,1,,1,1,,,2,2,2,2,2,2,2,,3,2,2,1,1,2,3,2,5,3,5,4,2,5,3,7,6,9,10,8,1,,,,77,1,6,5,10,8,10,3,5,6,2,4,1,,,,,,,,,,,,,,,2,2,,0,,,,,,,,,,5,1,1,5,3,1,2,4,,,,,,,,,,,,,,,,,,,,3,2,2,1,3,7,7,4,1,2,3,,,,,,1,,,,,,2,1,2,7,2,3,4,2,1,1,0,1,,,,,,,,,,,,,1,2,2,1,2,70,3.5,100,100,78,64,2,1,1,,,,,4,3,,3,,,,,,,,,1,,1,1,,1,,,1,,,,1,1,,,,1,1,,,,,,
11/5/2018 21:19,11/5/2018 21:30,100,683,1,11/5/2018 21:30,R_3lDiBIbdRqSjtMF,1,2,3,1,57,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,5,4,35,67,86,9,36,4,48,5,79,5,2,12,11,6,13,8,9,3,10,4,7,1,2,,,,,1,,,,,,,,1,1,2,1,1,1,1,3,,2,5,2,1,2,5,4,5,1,4,6,2,10,5,7,3,9,4,8,1,,,,99,8,1,7,10,10,5,5,3,6,2,4,1,,,,,,,,,,,,,,,1,1,4,,,4,2,1,4,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,4,1,5,7,2,4,1,3,,,1,,1,,,1,,1,,2,3,1,7,2,5,5,0,2,1,0,3,,,,,,,,,,,,,1,1,1,1,1,95,3.7,35,47,9,87,2,1,1,,,,,2,2,,3,5,5,5,5,,,1,,,,1,,1,,1,,1,,,,1,1,,,1,,,1,,,,,
11/5/2018 21:21,11/5/2018 21:31,100,588,1,11/5/2018 21:31,R_3HXlOvDycqsTbMP,1,4,3,2,61,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,17,9,33,4,1,78,1,4,99,7,37,23,12,5,13,3,1,8,7,9,6,2,11,4,10,5,,,,,,,,,,,,,2,1,2,2,2,2,2,,3,2,1,2,3,2,3,4,5,2,4,10,5,8,7,9,6,1,3,2,4,44,,,,1,10,1,9,8,6,2,6,4,1,3,5,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,4,2,3,1,,,,,,,,,3,2,2,2,2,3,5,3,2,1,4,1,,,,,1,,,,,,1,4,2,8,2,3,3,3,1,3,1,1,,,,,1,,,,,,,,1,1,1,1,2,71,3.6,89,91,90,86,2,1,1,,,,,4,5,,2,2,4,4,1,1,,,,,,2,,1,1,,1,,,,,1,,1,,,,,,1,,,,1
11/1/2018 18:38,11/5/2018 21:31,100,359557,1,11/5/2018 21:31,R_xi8GZ4fN21i3TLX,1,2,1,2,70,1,2,0,0,50,1,71,90,80,30,70,30,80,5,60,13,8,12,2,3,7,5,6,10,1,11,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,4,1,2,1,1,1,1,2,,1,2,1,2,3,5,2,5,4,5,6,4,10,2,8,1,5,7,9,3,,82,,,,,,,,,,,,,,,2,10,4,9,10,10,6,5,3,1,2,4,1,1,,,,30,,4,2,2,2,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,1,1,5,6,4,1,3,2,,,,1,,1,1,,,,1,4,1,1,6,2,2,5,1,,1,0,2,,,,,,,,,,,,,2,2,2,2,2,81,3.6,51,75,51,65,2,1,1,,,,,4,1,,1,7,7,3,4,,,,,1,,1,1,,,1,,,,1,1,,,1,,,1,,1,,,,,
11/5/2018 21:37,11/5/2018 21:46,100,589,1,11/5/2018 21:46,R_2fdniuQuLH0kG2B,1,1,1,1,54,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,76,2,81,81,77,2,36,33,43,22,100,5,13,6,11,4,8,2,1,12,9,10,3,7,1,1,1,1,,,,,,,1,1,1,2,1,2,2,2,1,1,,3,1,2,2,3,4,5,4,4,2,4,1,6,2,7,5,8,3,10,4,9,,,100,,,,,,,,,,,,,,8,6,7,10,10,10,2,1,6,3,5,4,,,1,1,,,20,3,3,2,3,2,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,1,1,7,7,4,3,2,1,,,,,1,,,1,,,,1,1,2,8,1,3,6,0,2,4,0,3,,,,,,,,,,,,,1,2,2,2,1,84,3.3,55,75,93,46,2,3,1,,,1,,4,2,,3,7,7,3,7,,1,,,,,2,,1,1,,,,1,,1,,1,,1,,,,1,,,,,
11/5/2018 21:12,11/5/2018 21:50,100,2302,1,11/5/2018 21:50,R_r91XA2tEXMzfdrH,1,4,1,2,60,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,50,50,30,70,50,95,50,20,10,28,85,65,5,11,8,12,9,10,2,3,1,13,6,4,7,3,1,1,1,1,1,1,1,1,1,1,,1,4,2,2,2,1,2,1,5,,1,1,1,2,5,4,2,4,1,5,4,10,7,6,9,1,5,8,3,2,,,,,0,5,0,6,2,8,4,2,3,6,1,5,,,,,,,,,,,,,3,4,,,50,,,,,,,,,,,3,3,3,3,3,1,4,2,,,,,,,,,,,,,,,,,,,,3,2,2,2,5,2,3,3,2,4,1,,,,1,,,,,,,1,5,4,3,8,3,4,4,,1,2,,2,,,,,,,,,,,,,1,1,1,1,1,70,2.5,80,30,100,80,1,1,1,,,,,4,8,Centrist,1,,,,,,1,,,1,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,,,
11/5/2018 21:45,11/5/2018 21:57,100,698,1,11/5/2018 21:57,R_1FJ7qdOw6xQLnq8,1,3,1,1,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,55,23,32,71,54,52,100,74,42,76,1,73,100,7,1,9,11,8,13,6,2,10,5,3,4,12,5,,1,,1,,,,,,1,,,3,2,2,2,2,1,2,4,,2,2,2,2,4,3,3,5,4,4,5,8,1,10,2,7,6,9,3,4,13,,,,3,7,2,5,8,8,1,3,4,6,5,2,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,3,3,3,3,3,1,4,2,2,4,2,2,5,3,3,4,1,2,3,1,,,1,,1,1,,,,,4,2,2,5,2,5,4,2,0,3,0,2,,,,,,,,,,,,,1,1,1,1,1,66,3.2,90,90,90,41,2,1,1,,,,,4,5,,2,3,2,3,5,1,,,,,,1,,1,,1,1,,,,,1,1,,,,,,,,1,,1,
11/5/2018 21:21,11/5/2018 22:03,100,2520,1,11/5/2018 22:03,R_30c7JA35MxuX5IM,1,3,2,2,60,1,2,0,0,20,2,70,70,70,30,20,5,35,10,80,6,12,10,2,3,5,9,1,7,13,8,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,1,1,1,1,2,2,2,2,2,1,2,3,,1,2,2,2,3,5,3,4,1,3,8,7,10,5,4,2,6,1,3,9,,,,50,,,,,,,,,,,,,7,10,10,10,7,10,3,5,6,1,4,2,2,1,,,,20,,4,3,1,4,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,4,3,3,4,2,1,3,4,,,,1,1,1,1,1,,,,3,1,1,7,2,4,4,0,3,2,0,4,,,,,,,,,,,,,1,1,1,1,1,40,3.4,30,95,75,75,2,1,1,,,,,4,2,,1,,,,,,,,1,,,2,1,,,1,,1,,,1,,,1,,,1,,1,,,,,
11/4/2018 23:36,11/5/2018 22:19,100,81777,1,11/5/2018 22:19,R_246um6WB54mFgZL,1,2,3,2,75,1,2,0,0,75,5,90,75,97,20,78,30,50,50,100,12,5,6,8,7,10,13,1,11,9,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,1,1,1,,,,1,2,2,2,2,1,2,,4,1,2,1,4,5,5,5,4,3,5,6,5,3,7,1,4,10,8,9,2,90,,,,3,8,10,9,10,9,3,4,2,5,6,1,,,,,,,,,,,,,1,2,,,5,,,,,,,,,,,4,4,3,5,2,1,3,4,,,,,,,,,,,,,,,,,,,,4,2,2,2,1,6,6,2,4,1,3,,,,1,1,,,,,,1,4,1,3,7,3,3,5,1,1,2,0,2,,,,,,,,,,,,,1,1,1,1,1,96,3.6,85,85,85,85,2,1,1,,,,,3,2,,4,4,5,2,4,1,,,,,,1,1,,1,,1,,,,,1,,1,,1,,1,,,,,,
11/5/2018 22:34,11/5/2018 22:38,100,270,1,11/5/2018 22:38,R_2fDmFzslvCRCvot,1,3,2,2,62,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,9,,,,,,98,,,,13,9,11,2,8,10,5,1,7,3,4,6,12,2,,,,,,,,,,,,,,2,2,2,2,1,1,,,,,,,,,,,,,3,2,5,8,7,10,6,9,1,4,,,,,,,,,,,3,1,5,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,1,,,,,,,,,,,,,,,,,,,,4,3,2,,,,,3,1,4,2,1,,,,,1,,,,,1,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92,94,80,1,1,1,,,,,4,2,,1,,,,,,,,,1,,2,,1,,1,,,,1,,1,,1,1,,,1,,,,,,
11/5/2018 22:47,11/5/2018 23:01,100,820,1,11/5/2018 23:01,R_2TpZ0KelqSUYljP,1,2,3,2,51,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,25,1,60,88,86,7,72,49,65,50,100,3,6,9,1,2,5,13,8,4,7,12,11,10,2,1,1,1,,1,,,,,,,,2,1,2,2,1,1,1,,4,2,2,2,1,3,5,5,5,2,3,8,10,9,4,2,7,3,1,6,5,,,,71,6,10,5,10,6,10,6,3,1,5,2,4,,,,,,,,,,,,,,,2,1,,,19,3,3,3,3,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,1,1,4,7,3,2,4,1,,,,1,,1,1,1,1,,1,4,2,3,8,1,3,2,0,2,3,,4,,,,,,,,,,,,,1,1,1,1,1,51,2.6,100,100,100,100,2,1,1,,,,,4,2,,1,,,,,1,,,,,,1,,1,1,,,1,,,,1,1,,1,,,,1,,,,,
11/4/2018 22:32,11/5/2018 23:02,100,88181,1,11/5/2018 23:02,R_sNiZkwRu8QWVWBH,1,4,2,2,28,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5,0,39,7,52,3,47,,30,,70,13,1,4,2,9,7,6,3,8,5,11,10,12,2,1,1,1,,1,,,,,,,,3,2,2,2,1,2,1,,5,3,5,3,4,3,5,1,5,1,2,4,3,2,6,8,9,7,10,5,1,50,,,,,,,,,,,,,,,,1,5,6,5,8,7,4,3,1,2,6,5,,,2,1,,25,,4,3,3,2,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,5,6,4,1,2,3,,1,,,1,,,,,,1,3,4,1,7,2,4,3,0,6,1,1,,,1,,,,,1,,,20,60,20,1,1,1,1,1,38,2.6,46,87,60,86,1,1,,,1,,,1,3,,1,5,2,2,2,,1,,,,,1,,1,1,,1,,,,1,,1,,,,1,,1,,,,,
11/5/2018 22:50,11/5/2018 23:16,100,1575,1,11/5/2018 23:16,R_2uKe7toXaqIE9I6,1,1,2,2,34,1,2,2,0,50,54,54,73,89,73,62,10,40,54,91,8,10,2,5,4,11,1,7,3,13,12,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,1,1,,,,2,1,2,2,2,1,2,2,,2,3,2,3,4,4,4,3,3,2,5,1,8,6,4,7,2,10,3,9,,,53,,,,,,,,,,,,,,2,7,9,5,10,10,6,3,5,1,4,2,1,1,,,15,,,,,,,,,,,2,2,2,4,2,3,4,1,,,,,,,,,,,,,,,,,,,,2,2,4,1,1,5,5,2,3,4,1,,,,1,,1,,,,,1,5,1,2,5,2,8,6,1,0,1,0,4,,,,,,,,,,,,,2,2,2,2,2,90,3.6,70,70,81,71,2,3,1,,,,,2,4,,3,2,3,2,3,,1,,,1,,1,1,,,1,,,1,,1,,,1,,1,,1,,,,,,
11/5/2018 23:12,11/5/2018 23:28,100,968,1,11/5/2018 23:28,R_1M1xTFw0BPTjKZH,1,3,1,1,66,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,65,15,45,60,61,30,20,,60,15,70,9,5,12,4,8,1,13,7,10,6,2,3,11,3,1,,,,,,,,,,,,3,1,2,1,2,1,1,,3,2,2,4,2,1,4,3,4,3,3,1,4,2,10,3,7,5,6,8,9,80,,,,3,5,2,6,7,5,3,5,6,4,1,2,,,,,,,,,,,,,2,2,,,,82,,3,3,4,2,1,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,2,5,4,2,4,3,1,,,,1,,,,,,,1,4,1,3,9,2,0,4,,0,5,,3,,,,,,,,,,,,,1,1,1,1,1,76,3.3,50,47,65,80,1,1,,,1,,1,1,3,,4,3,4,3,3,1,,,,,,2,,1,1,,1,,,,,1,,1,,,1,,1,,,,,
11/5/2018 23:32,11/5/2018 23:51,100,1167,1,11/5/2018 23:51,R_1rOD5HtCTtTcOpA,1,5,5,3,72,4,2,0,0,0,0,0,75,88,0,78,50,0,0,100,5,8,3,1,4,2,10,6,12,13,11,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,1,1,2,2,2,2,2,1,2,3,,3,2,3,2,3,4,3,3,3,3,10,5,4,8,2,1,7,6,3,9,,81,,,,,,,,,,,,,,,4,6,5,5,3,6,2,1,3,5,6,4,,,2,3,41,,,,,,,,,,,3,3,3,3,2,3,1,4,,,,,,,,,,,,,,,,,,,,4,3,4,1,2,6,6,4,1,2,3,,,,1,,,1,,,,1,2,2,2,9,1,4,2,0,0,3,0,4,,,,,,,,,,,,,2,2,1,2,2,90,2.6,86,81,98,86,2,1,,,,1,,3,4,,3,3,4,3,4,,1,,1,,,2,1,,,1,,,,1,1,,1,,,1,,1,,,,,,
11/6/2018 0:14,11/6/2018 0:32,100,1067,1,11/6/2018 0:32,R_AuKPYznrZTbwbDP,1,2,1,1,86,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,68,5,90,73,100,46,55,90,68,68,100,13,2,6,11,9,7,4,5,8,12,10,1,3,2,1,,1,,,,,,,1,,1,1,2,2,2,2,1,2,3,,1,1,1,2,5,5,4,3,3,4,3,4,1,2,7,5,10,8,9,6,,,65,,,,,,,,,,,,,,,5,8,10,9,10,2,4,6,5,1,3,1,1,,,,,47,2,3,3,4,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,3,6,6,4,3,1,2,,,,,,1,1,,,,,3,2,1,5,3,4,5,1,2,2,,3,,,,,,,,,,,,,1,1,1,1,1,90,3.7,94,96,93,94,2,1,1,,,,,4,2,,1,2,2,3,4,1,1,,,,,2,,1,,1,,,1,,1,,,1,1,,,,1,,,,,
11/6/2018 0:14,11/6/2018 0:32,100,1094,1,11/6/2018 0:32,R_1IMi6h5sWxDrQOK,1,1,2,2,65,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,85,,80,87,85,9,60,10,67,3,90,1,8,12,9,7,13,4,5,3,10,11,6,2,1,1,,,,,,1,1,1,1,,1,2,1,2,1,2,1,2,,3,2,2,1,2,5,4,2,5,4,5,5,1,3,4,8,10,6,7,9,2,,,,30,7,9,9,10,10,10,5,1,2,6,4,3,,,,,,,,,,,,,,,1,1,,15,,,,,,,,,,3,3,2,4,1,4,3,2,,,,,,,,,,,,,,,,,,,,3,2,2,1,1,7,7,4,1,3,2,,1,,1,,,1,1,,,,2,2,1,7,3,3,8,2,,1,,1,,,,,,,,,,,,,1,1,1,1,2,80,3.2,,55,,45,2,3,1,,,,1,4,1,,1,3,2,2,3,,1,1,,,,2,,1,1,,,1,,,,1,1,,,,1,1,,,,,,
11/6/2018 0:55,11/6/2018 1:18,100,1345,1,11/6/2018 1:18,R_OdTDG9T479X78pr,1,4,2,3,59,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,0,49,55,32,67,89,71,44,60,32,50,100,2,12,1,13,8,4,9,7,6,11,5,3,10,6,,,1,,,1,1,,,1,,,2,2,2,2,2,1,2,3,,2,3,4,2,3,4,2,3,2,3,9,4,6,2,8,3,10,1,7,5,,,,81,6,7,8,8,6,9,3,4,2,6,5,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,94,,2,4,2,1,1,4,3,2,,,,,,,,,3,4,4,4,3,7,6,1,4,3,2,,,,,,,,,,,1,2,1,3,9,2,1,5,2,2,6,1,5,,,,,1,,,,,45,55,,1,2,1,2,1,51,2.3,46,40,68,47,2,1,1,,,,,5,6,,4,1,2,2,2,,,,,,1,2,,1,,1,,1,,,,1,1,,,,,,,,1,,,1
11/6/2018 8:38,11/6/2018 8:46,100,482,1,11/6/2018 8:46,R_1igtu4oyjJU5pq2,1,1,3,2,48,1,2,18,20,81,18,56,51,84,36,45,60,9,73,88,3,1,9,10,4,12,13,5,11,2,8,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,1,,,,,,,,2,2,2,2,2,1,1,2,,2,2,2,1,4,4,4,4,2,3,5,2,4,6,1,10,9,7,8,3,,64,,,,,,,,,,,,,,,1,10,7,10,9,8,1,6,2,3,4,5,1,1,,,,19,,2,2,2,2,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,3,3,3,3,4,2,1,,1,,1,,1,,,,,,2,1,1,7,2,4,6,1,2,2,,,,,,,,,,,,,,,1,1,1,1,1,99,3.5,89,84,91,100,1,1,1,,,,,3,3,,1,1,2,1,1,1,,1,,,,2,1,,,1,,,,1,1,,,1,,,1,,1,,,,,
